CH1,CH2,CH3,CH4,Label
0,0,2,13,focus
90,57,39,30,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,19,focus
83,47,25,19,focus
0,0,14,21,focus
78,41,20,15,focus
62,74,66,52,focus
0,0,0,13,focus
97,67,52,42,focus
0,0,0,13,focus
94,59,41,32,focus
0,0,5,15,focus
89,54,34,25,focus
0,0,10,18,focus
85,48,26,20,focus
0,0,15,21,focus
81,45,23,17,focus
0,20,33,33,focus
0,0,0,0,focus
96,67,45,32,focus
0,0,0,5,focus
94,62,43,32,focus
0,0,3,12,focus
92,56,36,27,focus
0,0,8,17,focus
87,50,29,21,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,16,22,focus
22,0,0,0,focus
98,73,53,38,focus
0,0,0,7,focus
96,65,48,37,focus
0,0,2,12,focus
92,58,39,30,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,19,focus
86,47,25,18,focus
0,0,14,21,focus
79,40,19,14,focus
69,80,68,53,focus
0,0,3,15,focus
100,68,53,44,focus
0,0,2,15,focus
93,59,41,33,focus
0,0,5,15,focus
91,53,33,25,focus
0,0,10,18,focus
85,48,26,19,focus
0,0,14,21,focus
84,45,23,17,focus
0,31,41,38,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
97,70,49,34,focus
0,0,0,4,focus
95,64,47,35,focus
0,0,1,11,focus
92,57,38,29,focus
0,0,6,15,focus
92,53,31,23,focus
0,0,12,19,focus
83,47,25,19,focus
0,0,15,21,focus
76,38,18,14,focus
76,83,70,54,focus
0,0,4,16,focus
98,68,54,44,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,5,16,focus
92,54,33,25,focus
0,0,10,19,focus
84,48,26,19,focus
0,0,15,21,focus
82,45,23,17,focus
0,33,41,38,focus
0,0,0,0,focus
99,66,47,35,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,3,13,focus
91,55,35,26,focus
0,0,8,17,focus
90,50,28,21,focus
0,0,14,20,focus
83,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
99,70,49,34,focus
0,0,0,4,focus
96,64,46,34,focus
0,0,1,11,focus
90,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
83,46,24,18,focus
0,0,14,21,focus
76,37,17,13,focus
82,86,71,54,focus
0,0,5,17,focus
98,68,55,45,focus
0,0,3,16,focus
95,59,41,34,focus
0,0,6,16,focus
90,54,33,26,focus
0,0,11,19,focus
85,48,26,20,focus
0,0,15,22,focus
81,45,23,17,focus
0,33,41,38,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,6,focus
94,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
86,50,29,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
99,70,49,34,focus
0,0,0,4,focus
95,65,47,35,focus
0,0,1,11,focus
92,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
86,47,25,19,focus
0,0,15,21,focus
76,38,18,14,focus
80,85,70,54,focus
0,0,4,16,focus
96,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,5,16,focus
91,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
82,44,23,17,focus
0,31,41,37,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,6,focus
97,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,8,17,focus
90,50,28,21,focus
0,0,14,20,focus
81,45,24,17,focus
0,0,17,22,focus
0,0,0,0,focus
97,70,49,34,focus
0,0,0,4,focus
98,65,47,35,focus
0,0,2,12,focus
93,58,39,30,focus
0,0,7,16,focus
89,52,31,23,focus
0,0,12,20,focus
83,46,25,19,focus
0,0,14,21,focus
77,38,18,14,focus
79,85,71,54,focus
0,0,5,17,focus
98,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,16,focus
92,54,33,26,focus
0,0,10,19,focus
87,48,26,20,focus
0,0,15,21,focus
81,44,23,17,focus
0,32,41,38,focus
0,0,0,0,focus
96,66,47,35,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,3,13,focus
91,56,36,27,focus
0,0,8,17,focus
88,50,28,21,focus
0,0,13,20,focus
83,45,24,17,focus
0,0,17,23,focus
4,0,0,0,focus
97,70,50,35,focus
0,0,0,5,focus
96,65,47,35,focus
0,0,2,12,focus
93,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
83,46,25,18,focus
0,0,14,21,focus
77,39,19,14,focus
79,85,71,55,focus
0,0,5,17,focus
99,68,55,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,5,16,focus
92,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
81,45,23,17,focus
0,29,39,36,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
97,62,43,31,focus
0,0,4,13,focus
89,56,36,27,focus
0,0,9,17,focus
87,50,29,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
3,0,0,0,focus
97,70,50,35,focus
0,0,0,4,focus
95,65,47,35,focus
0,0,1,11,focus
92,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
86,47,25,18,focus
0,0,15,21,focus
75,38,18,14,focus
77,83,69,53,focus
0,0,4,16,focus
97,68,54,44,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,5,16,focus
90,54,34,26,focus
0,0,10,19,focus
86,48,26,20,focus
0,0,15,21,focus
80,44,22,17,focus
0,31,40,37,focus
0,0,0,0,focus
97,66,47,34,focus
0,0,0,6,focus
96,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,8,17,focus
88,50,29,21,focus
0,0,14,21,focus
81,45,24,18,focus
0,0,17,23,focus
6,0,0,0,focus
97,71,50,35,focus
0,0,0,5,focus
95,65,47,35,focus
0,0,1,12,focus
93,58,38,29,focus
0,0,6,15,focus
88,52,32,24,focus
0,0,12,20,focus
83,46,25,18,focus
0,0,14,21,focus
77,39,18,14,focus
74,83,69,54,focus
0,0,4,16,focus
98,68,54,45,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,5,16,focus
88,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
82,45,23,17,focus
0,27,38,36,focus
0,0,0,0,focus
96,66,46,34,focus
0,0,0,6,focus
94,62,43,32,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,17,focus
90,50,29,21,focus
0,0,14,20,focus
84,46,24,18,focus
0,0,17,23,focus
2,0,0,0,focus
98,70,50,35,focus
0,0,0,5,focus
96,65,47,35,focus
0,0,2,12,focus
93,58,39,30,focus
0,0,6,16,focus
89,52,31,24,focus
0,0,12,20,focus
83,46,25,19,focus
0,0,15,21,focus
76,37,18,14,focus
77,84,70,54,focus
0,0,4,16,focus
99,68,54,45,focus
0,0,2,15,focus
92,59,41,33,focus
0,0,5,16,focus
91,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
83,44,22,16,focus
0,32,41,37,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
90,50,29,21,focus
0,0,14,20,focus
81,46,24,18,focus
0,0,17,23,focus
5,0,0,0,focus
97,71,50,36,focus
0,0,0,5,focus
95,65,47,35,focus
0,0,1,12,focus
92,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
86,47,25,19,focus
0,0,15,21,focus
76,38,18,14,focus
78,85,71,55,focus
0,0,5,17,focus
99,68,55,45,focus
0,0,2,15,focus
93,59,41,33,focus
0,0,5,16,focus
92,54,33,25,focus
0,0,10,19,focus
87,48,26,20,focus
0,0,15,21,focus
81,45,23,17,focus
0,34,42,38,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,7,focus
95,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,20,focus
82,46,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
99,69,49,34,focus
0,0,0,4,focus
95,64,47,34,focus
0,0,2,12,focus
93,57,38,29,focus
0,0,6,16,focus
89,52,31,23,focus
0,0,12,19,focus
83,46,25,19,focus
0,0,14,21,focus
75,36,17,13,focus
81,85,70,54,focus
0,0,5,16,focus
98,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
85,48,26,20,focus
0,0,15,21,focus
81,44,22,16,focus
0,34,42,38,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,7,focus
97,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
90,50,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
98,70,50,35,focus
0,0,0,4,focus
95,64,47,35,focus
0,0,1,12,focus
90,58,39,29,focus
0,0,7,16,focus
92,52,31,24,focus
0,0,12,20,focus
84,46,25,19,focus
0,0,15,21,focus
75,38,18,14,focus
85,87,72,55,focus
0,0,6,18,focus
100,68,55,46,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
91,53,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
81,44,22,16,focus
9,44,48,42,focus
0,0,0,3,focus
97,66,48,37,focus
0,0,0,8,focus
97,62,43,32,focus
0,0,4,14,focus
89,55,35,27,focus
0,0,9,17,focus
88,49,28,21,focus
0,0,14,20,focus
82,46,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
97,68,47,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,2,11,focus
91,57,38,29,focus
0,0,7,16,focus
91,53,31,23,focus
0,0,13,20,focus
82,47,25,19,focus
0,0,15,21,focus
72,36,17,13,focus
96,88,72,55,focus
0,0,6,18,focus
98,68,55,46,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
92,53,33,25,focus
0,0,11,19,focus
84,47,26,19,focus
0,0,15,21,focus
79,44,22,16,focus
10,46,49,42,focus
0,0,0,3,focus
97,66,48,37,focus
0,0,0,8,focus
95,61,42,32,focus
0,0,4,13,focus
91,55,35,26,focus
0,0,9,17,focus
88,49,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,20,25,focus
0,0,0,0,focus
97,68,47,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,11,focus
91,57,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,13,20,focus
83,46,25,19,focus
0,0,15,22,focus
73,33,15,12,focus
98,87,71,54,focus
0,0,6,17,focus
98,68,54,45,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
90,53,33,25,focus
0,0,11,19,focus
84,47,26,19,focus
0,0,14,21,focus
80,43,21,16,focus
20,50,51,44,focus
0,0,0,5,focus
97,66,48,38,focus
0,0,0,9,focus
94,61,42,32,focus
0,0,4,14,focus
93,55,35,26,focus
0,0,9,17,focus
89,49,28,20,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,20,25,focus
0,0,0,0,focus
96,68,46,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,11,focus
91,57,38,28,focus
0,0,7,16,focus
89,52,30,23,focus
0,0,13,20,focus
85,46,25,19,focus
0,0,15,22,focus
68,31,14,11,focus
100,87,70,53,focus
0,0,5,17,focus
97,68,54,44,focus
0,0,3,16,focus
94,58,40,33,focus
0,0,6,16,focus
90,53,32,24,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
82,43,21,16,focus
40,62,59,48,focus
0,0,0,9,focus
99,67,50,40,focus
0,0,0,11,focus
95,61,42,32,focus
0,0,5,15,focus
90,54,34,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,14,21,focus
84,45,23,17,focus
0,9,26,28,focus
0,0,0,0,focus
97,67,45,31,focus
0,0,0,3,focus
96,63,44,32,focus
0,0,3,12,focus
88,56,37,28,focus
0,0,7,16,focus
90,51,30,22,focus
0,0,13,20,focus
81,46,24,18,focus
0,0,15,22,focus
51,15,3,4,focus
98,81,63,46,focus
0,0,1,12,focus
97,67,51,41,focus
0,0,2,14,focus
94,58,40,31,focus
0,0,6,16,focus
88,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
78,41,20,15,focus
51,67,61,49,focus
0,0,0,10,focus
98,66,51,41,focus
0,0,0,12,focus
95,60,41,32,focus
0,0,5,15,focus
92,54,34,26,focus
0,0,10,19,focus
85,48,26,20,focus
0,0,14,21,focus
82,44,22,17,focus
0,17,31,32,focus
0,0,0,0,focus
96,66,45,32,focus
0,0,0,4,focus
94,63,44,32,focus
0,0,3,12,focus
92,56,36,27,focus
0,0,8,17,focus
91,51,29,22,focus
0,0,13,20,focus
84,45,24,18,focus
0,0,16,22,focus
29,0,0,0,focus
98,75,55,40,focus
0,0,0,8,focus
96,65,49,38,focus
0,0,2,13,focus
92,58,39,30,focus
0,0,6,16,focus
89,53,32,24,focus
0,0,12,20,focus
84,46,25,19,focus
0,0,14,21,focus
77,39,19,14,focus
63,75,65,51,focus
0,0,0,13,focus
100,67,52,42,focus
0,0,1,13,focus
94,59,41,32,focus
0,0,5,15,focus
90,54,33,25,focus
0,0,10,19,focus
84,48,26,19,focus
0,0,15,21,focus
83,44,22,17,focus
0,27,38,36,focus
0,0,0,0,focus
96,66,46,34,focus
0,0,0,5,focus
95,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,8,17,focus
88,50,29,21,focus
0,0,13,20,focus
82,45,24,17,focus
0,0,16,23,focus
8,0,0,0,focus
97,71,51,36,focus
0,0,0,5,focus
97,65,48,36,focus
0,0,1,12,focus
93,57,38,29,focus
0,0,6,15,focus
92,52,31,23,focus
0,0,12,19,focus
83,47,25,18,focus
0,0,15,21,focus
75,38,19,14,focus
72,82,69,54,focus
0,0,3,16,focus
99,68,54,44,focus
0,0,2,14,focus
94,59,41,33,focus
0,0,5,16,focus
92,54,33,25,focus
0,0,11,19,focus
86,48,26,20,focus
0,0,15,21,focus
80,44,22,16,focus
0,28,39,36,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,3,13,focus
92,56,36,27,focus
0,0,9,17,focus
91,50,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,17,23,focus
5,0,0,0,focus
97,71,51,36,focus
0,0,0,5,focus
96,65,47,35,focus
0,0,2,12,focus
93,57,38,29,focus
0,0,6,16,focus
90,52,31,23,focus
0,0,12,19,focus
83,46,25,19,focus
0,0,15,21,focus
76,37,18,14,focus
73,81,68,53,focus
0,0,3,15,focus
99,68,53,44,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,5,16,focus
89,54,33,26,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
81,44,22,17,focus
0,27,38,36,focus
0,0,0,0,focus
99,66,46,34,focus
0,0,0,6,focus
94,62,43,32,focus
0,0,3,13,focus
91,55,35,27,focus
0,0,8,17,focus
91,50,29,21,focus
0,0,14,21,focus
81,45,24,18,focus
0,0,16,23,focus
4,0,0,0,focus
99,71,50,35,focus
0,0,0,5,focus
95,65,47,35,focus
0,0,1,11,focus
91,57,38,29,focus
0,0,6,15,focus
91,52,31,23,focus
0,0,12,19,focus
85,46,25,18,focus
0,0,15,21,focus
73,37,18,14,focus
79,85,71,54,focus
0,0,5,17,focus
98,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,16,focus
91,54,33,26,focus
0,0,11,19,focus
85,48,26,20,focus
0,0,15,21,focus
82,44,22,17,focus
0,33,41,38,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,13,20,focus
82,46,24,17,focus
0,0,17,23,focus
0,0,0,0,focus
97,70,50,35,focus
0,0,0,4,focus
95,65,47,35,focus
0,0,2,12,focus
91,57,38,29,focus
0,0,7,16,focus
92,53,32,24,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,15,21,focus
76,37,18,14,focus
81,84,70,54,focus
0,0,4,16,focus
97,68,54,45,focus
0,0,2,15,focus
93,59,41,33,focus
0,0,5,16,focus
92,54,33,25,focus
0,0,10,19,focus
84,48,26,19,focus
0,0,15,21,focus
80,43,22,16,focus
0,36,43,39,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,6,focus
96,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
88,50,28,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
100,70,49,34,focus
0,0,0,4,focus
97,64,46,34,focus
0,0,2,11,focus
91,57,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,47,25,18,focus
0,0,15,21,focus
74,35,16,13,focus
93,87,71,54,focus
0,0,6,17,focus
98,68,54,45,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
85,48,26,20,focus
0,0,15,21,focus
81,43,22,16,focus
8,42,47,41,focus
0,0,0,2,focus
97,66,48,36,focus
0,0,0,8,focus
95,61,43,32,focus
0,0,4,13,focus
93,55,35,27,focus
0,0,9,17,focus
86,50,28,21,focus
0,0,13,20,focus
81,45,23,17,focus
0,0,18,23,focus
0,0,0,0,focus
97,69,48,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,1,11,focus
91,57,38,29,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,12,19,focus
83,46,25,18,focus
0,0,15,21,focus
73,35,16,12,focus
92,87,71,54,focus
0,0,6,17,focus
97,68,55,45,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
91,53,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
79,44,22,17,focus
8,43,47,41,focus
0,0,0,2,focus
99,66,48,37,focus
0,0,0,8,focus
96,62,43,32,focus
0,0,4,13,focus
91,55,35,26,focus
0,0,9,17,focus
90,50,28,21,focus
0,0,14,20,focus
82,46,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
97,68,47,33,focus
0,0,0,3,focus
94,64,46,34,focus
0,0,2,11,focus
93,57,38,29,focus
0,0,7,16,focus
88,52,31,23,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,15,21,focus
72,36,17,13,focus
94,87,71,54,focus
0,0,6,18,focus
98,68,55,46,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
88,53,33,25,focus
0,0,11,19,focus
88,48,26,19,focus
0,0,14,21,focus
79,43,21,16,focus
9,44,48,41,focus
0,0,0,3,focus
99,66,48,37,focus
0,0,0,8,focus
95,61,43,32,focus
0,0,4,13,focus
93,55,35,27,focus
0,0,9,17,focus
86,49,28,21,focus
0,0,13,20,focus
82,46,24,17,focus
0,0,18,23,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,4,focus
97,64,46,34,focus
0,0,2,12,focus
91,57,38,28,focus
0,0,7,15,focus
92,52,31,23,focus
0,0,12,19,focus
82,46,25,18,focus
0,0,15,21,focus
72,34,15,12,focus
95,87,70,53,focus
0,0,5,17,focus
99,68,54,44,focus
0,0,3,15,focus
95,59,41,33,focus
0,0,6,16,focus
90,53,33,25,focus
0,0,11,19,focus
84,48,26,19,focus
0,0,14,21,focus
79,44,22,16,focus
14,47,49,42,focus
0,0,0,4,focus
97,66,48,37,focus
0,0,0,8,focus
97,61,42,32,focus
0,0,4,13,focus
92,55,35,26,focus
0,0,9,17,focus
88,49,28,20,focus
0,0,14,20,focus
81,46,24,18,focus
0,0,20,24,focus
0,0,0,0,focus
96,68,47,32,focus
0,0,0,3,focus
94,64,46,33,focus
0,0,2,11,focus
92,57,38,28,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,13,20,focus
85,47,25,19,focus
0,0,15,22,focus
69,30,13,11,focus
101,86,69,52,focus
0,0,5,16,focus
98,67,53,44,focus
0,0,3,16,focus
94,58,40,32,focus
0,0,6,16,focus
90,53,32,25,focus
0,0,11,19,focus
86,47,25,19,focus
0,0,15,21,focus
77,42,21,15,focus
43,64,59,48,focus
0,0,0,9,focus
99,67,51,40,focus
0,0,0,11,focus
95,61,42,32,focus
0,0,5,15,focus
91,54,35,26,focus
0,0,9,18,focus
88,48,27,20,focus
0,0,14,21,focus
83,45,23,17,focus
0,8,25,28,focus
0,0,0,0,focus
96,67,45,31,focus
0,0,0,3,focus
95,63,45,32,focus
0,0,2,12,focus
88,56,37,28,focus
0,0,7,16,focus
89,51,30,22,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,15,22,focus
57,19,6,6,focus
98,83,65,48,focus
0,0,2,13,focus
97,67,52,42,focus
0,0,2,15,focus
94,58,40,32,focus
0,0,6,16,focus
88,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
78,41,20,15,focus
45,65,60,48,focus
0,0,0,10,focus
97,66,50,41,focus
0,0,0,11,focus
95,60,41,32,focus
0,0,5,15,focus
90,54,34,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,15,21,focus
82,45,23,17,focus
0,14,30,31,focus
0,0,0,0,focus
97,66,45,32,focus
0,0,0,4,focus
97,63,44,32,focus
0,0,3,12,focus
91,56,37,27,focus
0,0,8,17,focus
91,51,29,22,focus
0,0,13,20,focus
81,45,24,18,focus
0,0,16,22,focus
35,2,0,0,focus
98,77,58,42,focus
0,0,0,9,focus
97,66,50,39,focus
0,0,2,13,focus
93,58,39,31,focus
0,0,6,16,focus
90,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
77,40,19,15,focus
58,71,64,51,focus
0,0,0,12,focus
98,67,52,42,focus
0,0,0,13,focus
93,60,41,32,focus
0,0,5,15,focus
92,54,34,26,focus
0,0,10,19,focus
85,48,26,20,focus
0,0,14,21,focus
83,44,22,17,focus
0,21,33,33,focus
0,0,0,0,focus
99,67,46,33,focus
0,0,0,5,focus
97,62,43,32,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,17,focus
89,50,29,21,focus
0,0,13,20,focus
80,45,23,17,focus
0,0,16,22,focus
26,0,0,0,focus
100,74,54,39,focus
0,0,0,7,focus
95,65,48,37,focus
0,0,2,13,focus
91,57,38,30,focus
0,0,6,16,focus
92,52,31,23,focus
0,0,12,19,focus
84,46,25,19,focus
0,0,14,21,focus
74,38,18,14,focus
79,85,70,54,focus
0,0,4,16,focus
99,68,54,45,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,5,16,focus
90,54,33,25,focus
0,0,10,19,focus
87,48,26,19,focus
0,0,15,21,focus
80,44,22,16,focus
0,32,41,37,focus
0,0,0,0,focus
98,66,47,34,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
88,50,28,21,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
97,70,49,34,focus
0,0,0,4,focus
96,64,47,35,focus
0,0,1,11,focus
90,57,38,29,focus
0,0,6,15,focus
91,52,31,23,focus
0,0,12,19,focus
83,47,25,18,focus
0,0,14,21,focus
75,36,17,13,focus
80,84,70,54,focus
0,0,4,16,focus
99,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,16,focus
88,53,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
80,44,22,16,focus
0,32,41,37,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
94,62,43,32,focus
0,0,4,13,focus
91,55,36,27,focus
0,0,8,17,focus
90,50,28,21,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
99,70,49,34,focus
0,0,0,4,focus
96,64,47,35,focus
0,0,1,11,focus
91,57,38,29,focus
0,0,6,15,focus
92,52,31,23,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,15,21,focus
74,36,17,13,focus
92,87,71,54,focus
0,0,6,17,focus
98,68,55,45,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
90,53,33,25,focus
0,0,10,19,focus
85,47,26,19,focus
0,0,14,21,focus
80,43,22,16,focus
5,42,47,41,focus
0,0,0,2,focus
99,66,48,36,focus
0,0,0,7,focus
97,62,43,32,focus
0,0,4,13,focus
91,55,35,27,focus
0,0,9,17,focus
90,50,28,21,focus
0,0,14,21,focus
81,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
96,69,48,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,2,11,focus
91,57,38,29,focus
0,0,6,16,focus
91,52,31,23,focus
0,0,12,20,focus
82,46,25,19,focus
0,0,15,22,focus
73,35,16,12,focus
94,87,71,54,focus
0,0,6,17,focus
99,68,54,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
92,54,33,25,focus
0,0,11,19,focus
83,48,26,19,focus
0,0,15,21,focus
80,43,22,16,focus
11,46,49,42,focus
0,0,0,3,focus
97,66,48,37,focus
0,0,0,8,focus
94,61,42,32,focus
0,0,4,13,focus
91,55,35,26,focus
0,0,9,17,focus
88,49,28,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,20,25,focus
0,0,0,0,focus
97,68,47,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,11,focus
91,57,38,28,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,15,22,focus
71,31,14,11,focus
97,87,70,53,focus
0,0,5,17,focus
97,68,54,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
90,53,32,25,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,15,21,focus
79,42,21,16,focus
27,53,53,44,focus
0,0,0,6,focus
97,66,49,38,focus
0,0,0,9,focus
94,61,42,32,focus
0,0,4,14,focus
92,55,35,26,focus
0,0,9,18,focus
89,49,27,20,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,21,25,focus
0,0,0,0,focus
97,67,46,31,focus
0,0,0,3,focus
95,64,45,33,focus
0,0,2,11,focus
90,57,37,28,focus
0,0,7,16,focus
90,51,30,22,focus
0,0,12,20,focus
85,46,24,18,focus
0,0,15,21,focus
66,28,11,9,focus
98,86,68,51,focus
0,0,4,16,focus
96,67,53,44,focus
0,0,3,15,focus
94,59,41,33,focus
0,0,6,16,focus
90,53,32,25,focus
0,0,11,19,focus
86,47,25,19,focus
0,0,14,21,focus
78,42,21,15,focus
35,59,56,47,focus
0,0,0,8,focus
99,66,50,39,focus
0,0,0,10,focus
94,60,42,32,focus
0,0,4,14,focus
90,55,35,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,14,21,focus
83,45,23,17,focus
0,8,26,28,focus
0,0,0,0,focus
97,67,45,31,focus
0,0,0,3,focus
97,63,44,32,focus
0,0,2,12,focus
92,57,37,28,focus
0,0,7,16,focus
91,51,30,22,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,15,22,focus
52,17,5,5,focus
97,82,64,47,focus
0,0,2,13,focus
97,67,52,42,focus
0,0,2,14,focus
92,58,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
83,47,25,19,focus
0,0,14,21,focus
79,41,20,15,focus
52,66,61,49,focus
0,0,0,10,focus
98,67,51,41,focus
0,0,0,12,focus
95,60,41,32,focus
