CH1,CH2,CH3,CH4,Label
0,0,13,21,left
84,46,23,17,left
0,0,17,23,left
77,37,15,11,left
90,92,77,59,left
0,0,2,15,left
100,72,59,49,left
0,0,0,14,left
96,61,44,35,left
0,0,5,16,left
92,54,34,26,left
0,0,11,20,left
85,47,24,18,left
0,0,17,23,left
81,42,19,14,left
4,43,50,43,left
0,0,0,0,left
99,70,52,39,left
0,0,0,5,left
96,65,46,34,left
0,0,2,12,left
93,57,37,28,left
0,0,9,18,left
89,50,28,20,left
0,0,16,22,left
84,44,21,15,left
0,0,20,26,left
0,0,0,0,left
99,73,52,36,left
0,0,0,1,left
97,68,50,37,left
0,0,0,10,left
94,59,40,30,left
0,0,6,15,left
93,53,31,23,left
0,0,13,20,left
84,45,23,17,left
0,0,18,24,left
75,34,14,11,left
91,92,77,59,left
0,0,3,16,left
100,72,60,50,left
0,0,1,16,left
94,61,45,37,left
0,0,6,17,left
94,55,35,27,left
0,0,13,22,left
86,48,26,20,left
0,0,19,25,left
81,43,21,16,left
7,45,52,46,left
0,0,0,1,left
99,71,54,42,left
0,0,0,8,left
96,65,48,37,left
0,0,4,15,left
91,57,38,30,left
0,0,10,20,left
89,50,28,22,left
0,0,16,23,left
82,44,21,16,left
0,0,21,26,left
0,0,0,0,left
98,72,52,36,left
0,0,0,0,left
96,67,49,35,left
0,0,0,8,left
92,58,38,28,left
0,0,3,13,left
92,51,28,20,left
0,0,10,17,left
85,44,20,13,left
0,0,15,20,left
76,36,13,8,left
97,91,75,55,left
0,0,0,12,left
98,71,58,47,left
0,0,0,12,left
95,62,44,35,left
0,0,4,15,left
92,55,34,26,left
0,0,11,20,left
86,47,24,18,left
0,0,17,23,left
83,43,19,14,left
0,36,46,41,left
0,0,0,0,left
100,70,51,38,left
0,0,0,5,left
97,65,46,34,left
0,0,2,12,left
93,57,37,27,left
0,0,9,18,left
90,49,27,20,left
0,0,15,22,left
83,44,21,16,left
0,0,20,26,left
0,0,0,0,left
99,73,53,37,left
0,0,0,2,left
96,68,51,38,left
0,0,0,11,left
95,59,41,31,left
0,0,6,16,left
90,53,32,24,left
0,0,14,21,left
84,46,23,17,left
0,0,18,24,left
76,35,15,11,left
95,92,77,59,left
0,0,2,15,left
101,72,59,49,left
0,0,0,14,left
95,61,43,35,left
0,0,4,15,left
89,54,33,25,left
0,0,11,20,left
86,47,24,18,left
0,0,17,23,left
81,42,19,14,left
6,44,50,44,left
0,0,0,0,left
99,70,52,39,left
0,0,0,5,left
96,64,46,34,left
0,0,2,12,left
94,56,36,27,left
0,0,8,17,left
92,50,27,20,left
0,0,15,22,left
82,44,21,15,left
0,0,20,25,left
0,0,0,0,left
100,73,53,36,left
0,0,0,1,left
98,68,50,37,left
0,0,0,10,left
92,59,40,30,left
0,0,6,16,left
91,53,31,23,left
0,0,14,21,left
84,45,23,17,left
0,0,18,24,left
75,33,13,10,left
98,92,76,57,left
0,0,2,15,left
101,72,59,48,left
0,0,0,14,left
96,61,43,34,left
0,0,5,16,left
92,54,33,25,left
0,0,11,20,left
85,47,24,18,left
0,0,17,23,left
82,42,19,14,left
21,57,58,48,left
0,0,0,3,left
99,70,54,42,left
0,0,0,7,left
98,64,46,35,left
0,0,3,13,left
91,56,36,27,left
0,0,9,18,left
91,49,27,20,left
0,0,16,23,left
82,44,21,16,left
0,0,23,27,left
0,0,0,0,left
98,72,51,35,left
0,0,0,1,left
97,67,50,37,left
0,0,1,11,left
93,59,40,30,left
0,0,7,17,left
92,52,31,23,left
0,0,15,22,left
84,45,23,17,left
0,0,18,24,left
69,28,10,8,left
102,90,74,56,left
0,0,1,14,left
100,71,57,47,left
0,0,0,13,left
95,60,41,32,left
0,0,3,14,left
93,53,31,23,left
0,0,11,18,left
88,46,22,15,left
0,0,16,21,left
79,40,17,12,left
49,71,65,52,left
0,0,0,7,left
99,70,55,44,left
0,0,0,9,left
95,63,45,34,left
0,0,3,13,left
94,56,36,27,left
0,0,10,19,left
88,48,26,19,left
0,0,17,23,left
84,44,21,15,left
0,9,29,31,left
0,0,0,0,left
99,72,51,36,left
0,0,0,2,left
97,67,49,36,left
0,0,1,11,left
92,58,39,30,left
0,0,7,17,left
92,51,30,22,left
0,0,14,22,left
83,44,22,16,left
0,0,18,24,left
56,14,1,2,left
100,86,68,50,left
0,0,0,10,left
100,70,55,44,left
0,0,0,13,left
92,59,41,32,left
0,0,5,15,left
91,53,31,23,left
0,0,12,20,left
84,46,23,17,left
0,0,17,23,left
77,38,16,12,left
69,83,73,56,left
0,0,0,13,left
100,71,58,48,left
0,0,0,13,left
97,62,45,36,left
0,0,5,16,left
92,55,35,27,left
0,0,12,21,left
86,47,25,19,left
0,0,17,24,left
81,43,20,15,left
0,30,42,39,left
0,0,0,0,left
98,71,52,38,left
0,0,0,4,left
99,65,47,35,left
0,0,2,12,left
94,57,38,28,left
0,0,9,18,left
89,50,28,21,left
0,0,15,22,left
82,44,22,16,left
0,0,20,25,left
7,0,0,0,left
100,74,55,39,left
0,0,0,3,left
97,68,52,39,left
0,0,0,11,left
93,59,41,31,left
0,0,6,16,left
93,53,32,24,left
0,0,14,21,left
84,46,24,18,left
0,0,18,24,left
77,38,17,12,left
84,91,77,59,left
0,0,2,16,left
100,72,60,49,left
0,0,0,15,left
95,61,44,36,left
0,0,5,16,left
92,54,34,26,left
0,0,11,20,left
87,47,25,18,left
0,0,17,23,left
83,43,20,15,left
0,38,47,42,left
0,0,0,0,left
100,70,52,39,left
0,0,0,5,left
96,64,46,34,left
0,0,3,13,left
94,57,37,28,left
0,0,9,18,left
91,50,28,20,left
0,0,16,22,left
83,44,21,16,left
0,0,20,25,left
0,0,0,0,left
101,73,52,35,left
0,0,0,1,left
97,67,50,36,left
0,0,0,10,left
91,59,40,30,left
0,0,6,15,left
91,53,31,23,left
0,0,14,21,left
83,45,23,17,left
0,0,18,24,left
72,31,11,9,left
99,91,75,56,left
0,0,1,14,left
101,72,59,48,left
0,0,0,14,left
96,61,43,34,left
0,0,5,16,left
90,54,33,25,left
0,0,11,20,left
86,46,24,18,left
0,0,17,23,left
81,42,19,14,left
13,50,54,46,left
0,0,0,1,left
99,70,53,40,left
0,0,0,7,left
96,64,46,34,left
0,0,3,13,left
94,56,36,27,left
0,0,9,18,left
87,49,27,19,left
0,0,16,22,left
82,44,21,15,left
0,0,21,26,left
0,0,0,0,left
100,72,51,35,left
0,0,0,1,left
96,67,49,36,left
0,0,0,10,left
92,59,40,30,left
0,0,6,16,left
90,52,30,22,left
0,0,14,21,left
87,46,23,17,left
0,0,18,24,left
70,29,10,9,left
100,91,74,56,left
0,0,2,14,left
98,71,58,47,left
0,0,0,14,left
95,61,43,34,left
0,0,5,16,left
93,54,33,25,left
0,0,12,20,left
85,47,24,18,left
0,0,17,23,left
81,41,18,13,left
27,61,60,49,left
0,0,0,5,left
99,70,55,43,left
0,0,0,8,left
97,63,46,35,left
0,0,3,13,left
92,56,36,27,left
0,0,9,18,left
89,49,27,20,left
0,0,16,22,left
83,44,21,16,left
0,1,23,27,left
0,0,0,0,left
98,72,51,35,left
0,0,0,1,left
96,67,49,36,left
0,0,0,10,left
94,58,40,30,left
0,0,7,16,left
89,52,30,22,left
0,0,14,21,left
84,45,22,17,left
0,0,18,24,left
69,28,10,8,left
103,90,74,56,left
0,0,1,14,left
101,71,58,47,left
0,0,1,14,left
94,60,42,34,left
0,0,5,16,left
94,54,32,25,left
0,0,12,20,left
86,46,24,18,left
0,0,17,23,left
80,40,18,13,left
46,69,65,52,left
0,0,0,7,left
99,70,56,44,left
0,0,0,9,left
96,63,45,35,left
0,0,3,13,left
94,56,36,27,left
0,0,10,19,left
89,49,26,19,left
0,0,16,22,left
84,44,21,15,left
0,7,27,30,left
0,0,0,0,left
99,71,50,35,left
0,0,0,1,left
96,66,48,35,left
0,0,0,10,left
93,58,38,29,left
0,0,7,16,left
93,51,29,21,left
0,0,14,21,left
84,45,22,16,left
0,0,18,24,left
59,18,3,4,left
101,87,70,52,left
0,0,0,11,left
97,70,56,45,left
0,0,0,13,left
96,60,42,33,left
0,0,5,15,left
91,53,32,24,left
0,0,12,20,left
86,46,23,17,left
0,0,17,23,left
79,39,17,13,left
55,75,68,54,left
0,0,0,10,left
99,71,57,46,left
0,0,0,11,left
98,63,45,35,left
0,0,4,14,left
91,55,35,26,left
0,0,10,19,left
87,48,25,19,left
0,0,17,23,left
83,43,20,15,left
0,17,33,34,left
0,0,0,0,left
99,71,51,36,left
0,0,0,3,left
96,66,47,34,left
0,0,1,11,left
93,57,38,28,left
0,0,7,17,left
89,51,29,21,left
0,0,15,22,left
82,44,22,16,left
0,0,18,24,left
37,1,0,0,left
102,81,63,46,left
0,0,0,7,left
97,69,54,42,left
0,0,0,12,left
94,60,41,32,left
0,0,5,15,left
91,53,32,24,left
0,0,13,20,left
87,46,23,17,left
0,0,17,23,left
77,38,17,12,left
70,83,73,57,left
0,0,0,13,left
100,71,58,47,left
0,0,0,13,left
97,62,44,35,left
0,0,4,15,left
92,55,34,26,left
0,0,11,19,left
88,47,25,18,left
0,0,17,23,left
81,43,20,15,left
0,29,41,38,left
0,0,0,0,left
101,70,51,37,left
0,0,0,4,left
96,65,46,34,left
0,0,2,12,left
92,57,37,28,left
0,0,8,17,left
92,50,28,20,left
0,0,15,22,left
83,44,21,15,left
0,0,20,25,left
1,0,0,0,left
99,74,54,38,left
0,0,0,2,left
98,68,51,38,left
0,0,0,10,left
95,59,40,31,left
0,0,6,15,left
91,53,32,23,left
0,0,13,20,left
84,45,23,17,left
0,0,17,23,left
77,37,15,11,left
85,90,76,58,left
0,0,1,14,left
100,72,59,48,left
0,0,0,14,left
97,61,44,35,left
0,0,4,15,left
90,55,34,26,left
0,0,11,20,left
86,47,24,18,left
0,0,17,23,left
81,42,19,14,left
0,35,45,40,left
0,0,0,0,left
98,70,51,38,left
0,0,0,4,left
96,65,46,34,left
0,0,2,12,left
92,57,37,27,left
0,0,8,17,left
92,50,27,20,left
0,0,15,22,left
82,44,21,16,left
0,0,20,25,left
1,0,0,0,left
101,74,54,38,left
0,0,0,2,left
97,68,51,37,left
0,0,0,10,left
94,59,40,31,left
0,0,6,15,left
91,52,31,23,left
0,0,13,20,left
86,45,23,16,left
0,0,17,23,left
76,35,14,11,left
96,92,77,58,left
0,0,3,15,left
98,72,59,49,left
0,0,0,14,left
97,62,44,35,left
0,0,5,16,left
92,54,34,26,left
0,0,11,20,left
86,47,24,18,left
0,0,17,23,left
82,43,20,14,left
0,38,47,42,left
0,0,0,0,left
99,70,51,38,left
0,0,0,5,left
97,64,46,34,left
0,0,2,12,left
92,57,37,27,left
0,0,8,17,left
90,50,27,20,left
0,0,15,22,left
83,44,21,15,left
0,0,20,25,left
0,0,0,0,left
99,73,53,37,left
0,0,0,1,left
98,68,50,37,left
0,0,0,10,left
93,59,40,30,left
0,0,6,15,left
93,53,31,23,left
0,0,13,20,left
83,45,23,17,left
0,0,17,23,left
75,36,14,11,left
94,92,77,58,left
0,0,2,15,left
100,72,59,49,left
0,0,0,14,left
94,61,43,35,left
0,0,5,16,left
94,54,33,25,left
0,0,11,19,left
87,47,24,18,left
0,0,17,23,left
81,42,19,14,left
9,46,52,45,left
0,0,0,0,left
98,70,52,40,left
0,0,0,6,left
99,64,46,34,left
0,0,2,12,left
94,57,37,27,left
0,0,9,18,left
92,50,27,20,left
0,0,15,22,left
85,44,21,15,left
0,0,21,26,left
0,0,0,0,left
99,73,52,36,left
0,0,0,1,left
99,67,50,36,left
0,0,0,10,left
94,59,40,30,left
0,0,6,15,left
93,52,31,23,left
0,0,13,21,left
83,45,22,16,left
0,0,17,23,left
75,33,13,9,left
99,91,76,57,left
0,0,2,15,left
100,72,59,48,left
0,0,0,14,left
93,61,43,35,left
0,0,4,15,left
92,54,33,25,left
0,0,11,19,left
86,47,24,18,left
0,0,17,23,left
81,42,19,14,left
14,51,54,46,left
0,0,0,1,left
99,70,53,40,left
0,0,0,6,left
96,64,45,34,left
0,0,2,12,left
94,56,36,27,left
0,0,9,17,left
89,49,27,19,left
0,0,16,22,left
82,44,21,15,left
0,0,22,26,left
0,0,0,0,left
101,72,52,35,left
0,0,0,2,left
99,68,50,37,left
0,0,2,12,left
93,59,41,31,left
0,0,8,17,left
93,53,32,24,left
0,0,15,23,left
87,46,24,18,left
0,0,19,25,left
68,27,10,9,left
100,90,74,56,left
0,0,2,15,left
99,71,58,48,left
0,0,1,15,left
94,61,43,35,left
0,0,6,17,left
92,54,33,26,left
0,0,12,21,left
88,47,25,18,left
0,0,17,24,left
80,41,18,14,left
40,65,63,51,left
0,0,0,7,left
100,70,55,43,left
0,0,0,10,left
96,63,44,34,left
0,0,3,14,left
93,55,35,27,left
0,0,10,19,left
90,48,26,19,left
0,0,16,22,left
86,44,21,15,left
0,14,31,32,left
0,0,0,0,left
99,71,50,35,left
0,0,0,2,left
97,65,47,34,left
0,0,1,11,left
92,57,38,28,left
0,0,7,16,left
90,51,29,21,left
0,0,14,21,left
82,44,22,16,left
0,0,18,24,left
40,4,0,0,left
101,82,64,46,left
0,0,0,8,left
97,69,54,42,left
0,0,0,13,left
96,60,42,33,left
0,0,6,16,left
93,53,33,25,left
0,0,13,21,left
85,46,25,19,left
0,0,18,24,left
78,39,18,15,left
53,72,67,54,left
0,0,0,11,left
100,71,57,47,left
0,0,0,14,left
98,63,47,38,left
0,0,7,18,left
94,56,38,30,left
0,0,14,23,left
86,49,28,23,left
0,0,19,26,left
82,44,23,18,left
0,22,38,38,left
0,0,0,0,left
98,71,51,38,left
0,0,0,6,left
96,66,49,37,left
0,0,5,15,left
92,58,41,32,left
0,0,11,21,left
92,52,32,25,left
0,0,18,26,left
82,45,25,20,left
0,0,21,28,left
4,0,0,0,left
101,74,55,40,left
0,0,0,4,left
97,68,51,39,left
0,0,0,11,left
93,59,40,31,left
0,0,5,15,left
92,52,31,23,left
0,0,11,19,left
85,45,23,16,left
0,0,15,21,left
76,36,15,10,left
95,90,74,56,left
0,0,1,14,left
98,71,57,46,left
0,0,0,12,left
96,61,42,33,left
0,0,2,13,left
91,54,32,24,left
0,0,8,16,left
87,46,23,16,left
0,0,14,19,left
84,42,18,12,left
0,31,40,36,left
0,0,0,0,left
98,69,48,34,left
0,0,0,1,left
96,64,44,31,left
0,0,0,9,left
91,56,35,25,left
0,0,5,13,left
91,50,26,18,left
0,0,12,18,left
82,43,19,13,left
0,0,16,20,left
26,0,0,0,left
101,76,56,39,left
0,0,0,3,left
96,66,49,36,left
0,0,0,8,left
94,58,38,28,left
0,0,3,12,left
93,53,30,21,left
0,0,9,16,left
84,45,20,14,left
0,0,12,18,left
77,38,16,10,left
71,82,69,52,left
0,0,0,12,left
99,70,55,44,left
0,0,0,12,left
96,61,42,33,left
0,0,4,14,left
91,55,34,25,left
0,0,10,18,left
89,47,25,18,left
0,0,15,22,left
82,44,21,15,left
0,25,38,36,left
0,0,0,0,left
99,70,49,36,left
0,0,0,4,left
96,64,45,33,left
0,0,1,11,left
92,57,36,27,left
0,0,8,17,left
92,50,28,21,left
0,0,11,19,left
85,44,21,14,left
0,0,16,21,left
20,0,0,0,left
101,75,54,38,left
0,0,0,4,left
99,67,49,37,left
0,0,0,11,left
93,58,39,30,left
0,0,5,15,left
91,52,31,22,left
0,0,12,19,left
84,45,23,17,left
0,0,15,21,left
76,36,15,11,left
89,89,74,56,left
0,0,3,15,left
99,70,56,46,left
0,0,0,14,left
96,60,42,33,left
0,0,4,15,left
91,54,33,25,left
0,0,10,18,left
85,47,24,18,left
0,0,15,21,left
82,43,20,14,left
0,35,43,39,left
0,0,0,0,left
98,68,48,36,left
0,0,0,4,left
96,63,43,32,left
0,0,2,11,left
94,56,35,26,left
0,0,8,16,left
88,50,27,19,left
0,0,14,20,left
83,44,22,16,left
0,0,18,23,left
0,0,0,0,left
98,72,51,35,left
0,0,0,2,left
96,66,48,35,left
0,0,0,10,left
93,58,39,29,left
0,0,5,14,left
92,52,31,22,left
0,0,12,19,left
85,46,23,17,left
0,0,15,21,left
76,37,16,11,left
93,90,74,56,left
0,0,3,15,left
98,70,57,47,left
0,0,0,14,left
96,60,42,33,left
0,0,4,14,left
92,54,33,25,left
0,0,10,18,left
85,47,24,18,left
0,0,16,22,left
83,43,21,15,left
0,34,43,39,left
0,0,0,0,left
99,69,49,36,left
0,0,0,5,left
98,64,45,33,left
0,0,3,12,left
94,57,37,27,left
0,0,8,17,left
90,50,28,20,left
0,0,14,21,left
82,44,22,16,left
0,0,18,24,left
0,0,0,0,left
99,72,51,35,left
0,0,0,2,left
97,67,49,36,left
0,0,0,10,left
95,58,39,29,left
0,0,6,15,left
90,53,31,23,left
0,0,12,20,left
84,46,24,17,left
0,0,15,22,left
76,37,16,12,left
88,89,74,57,left
0,0,3,16,left
99,70,57,47,left
0,0,0,14,left
96,61,42,34,left
0,0,5,16,left
94,54,34,26,left
0,0,11,19,left
88,47,25,18,left
0,0,16,22,left
82,43,21,15,left
0,34,43,39,left
0,0,0,0,left
98,69,49,36,left
0,0,0,5,left
96,63,45,33,left
0,0,2,12,left
93,57,36,27,left
0,0,8,17,left
90,50,28,20,left
0,0,15,21,left
84,45,23,16,left
0,0,18,24,left
0,0,0,0,left
98,72,51,35,left
0,0,0,2,left
97,67,49,36,left
0,0,0,10,left
94,58,39,29,left
0,0,6,15,left
92,53,31,23,left
0,0,12,20,left
84,46,23,17,left
0,0,15,22,left
77,37,16,12,left
85,90,75,57,left
0,0,3,16,left
99,70,57,47,left
0,0,1,14,left
97,61,43,34,left
0,0,5,16,left
93,54,34,26,left
0,0,11,20,left
85,47,25,18,left
0,0,15,22,left
83,43,21,15,left
0,34,43,39,left
0,0,0,0,left
98,69,49,36,left
0,0,0,5,left
98,64,45,33,left
0,0,3,12,left
90,56,36,27,left
0,0,8,17,left
88,50,28,20,left
0,0,14,21,left
83,44,22,16,left
0,0,18,24,left
0,0,0,0,left
98,72,51,36,left
0,0,0,2,left
96,67,49,36,left
0,0,0,10,left
94,59,39,29,left
0,0,6,15,left
91,53,31,23,left
0,0,12,20,left
87,46,24,17,left
0,0,16,22,left
76,37,16,12,left
88,90,75,57,left
0,0,3,16,left
98,71,57,47,left
0,0,1,14,left
95,61,43,34,left
0,0,5,15,left
92,55,34,26,left
0,0,11,19,left
87,47,25,19,left
0,0,16,23,left
81,43,21,15,left
0,34,44,39,left
0,0,0,0,left
99,69,49,37,left
0,0,0,5,left
97,63,45,33,left
0,0,2,12,left
94,56,36,27,left
0,0,8,17,left
90,50,28,20,left
0,0,14,21,left
83,45,22,16,left
0,0,18,24,left
0,0,0,0,left
99,72,51,35,left
0,0,0,2,left
96,66,48,35,left
0,0,0,10,left
95,59,39,29,left
0,0,6,15,left
89,53,31,23,left
0,0,12,20,left
84,46,24,17,left
0,0,16,22,left
77,38,17,12,left
90,91,75,57,left
0,0,4,16,left
99,71,57,47,left
0,0,1,15,left
96,60,43,34,left
0,0,5,16,left
90,54,33,25,left
0,0,10,19,left
87,48,25,19,left
0,0,16,22,left
82,43,21,15,left
0,36,44,40,left
0,0,0,0,left
97,68,49,37,left
0,0,0,5,left
96,64,44,33,left
0,0,2,12,left
94,56,36,27,left
0,0,8,17,left
92,50,27,20,left
0,0,14,21,left
86,45,22,16,left
0,0,18,24,left
0,0,0,0,left
99,72,51,35,left
0,0,0,2,left
98,66,49,36,left
0,0,0,11,left
94,58,39,29,left
0,0,6,15,left
91,52,31,23,left
0,0,12,20,left
84,45,23,17,left
0,0,15,22,left
77,36,16,11,left
94,91,75,57,left
0,0,4,16,left
101,71,57,47,left
0,0,1,15,left
94,60,42,34,left
0,0,5,16,left
93,54,33,25,left
0,0,11,19,left
86,47,25,18,left
0,0,16,22,left
83,43,20,15,left
13,50,53,45,left
0,0,0,3,left
99,68,51,39,left
0,0,0,8,left
96,63,44,33,left
0,0,3,13,left
94,56,35,26,left
0,0,9,18,left
89,49,27,20,left
0,0,15,21,left
83,45,22,16,left
0,0,20,25,left
0,0,0,0,left
98,70,49,33,left
0,0,0,1,left
96,66,47,34,left
0,0,1,10,left
94,58,38,29,left
0,0,6,15,left
93,52,30,22,left
0,0,13,20,left
86,46,23,17,left
0,0,16,23,left
70,29,11,9,left
100,89,72,54,left
0,0,3,15,left
100,70,56,46,left
0,0,2,15,left
94,59,41,33,left
0,0,5,16,left
93,53,32,24,left
0,0,11,19,left
88,47,24,18,left
0,0,16,22,left
80,41,19,14,left
50,70,64,51,left
0,0,0,9,left
101,69,54,43,left
0,0,0,11,left
96,62,43,33,left
0,0,4,14,left
91,55,34,26,left
0,0,10,18,left
88,48,26,19,left
0,0,15,22,left
85,44,21,16,left
0,16,32,32,left
0,0,0,0,left
99,69,48,34,left
0,0,0,3,left
95,65,46,33,left
0,0,2,11,left
92,57,37,27,left
0,0,7,16,left
92,51,29,21,left
0,0,14,21,left
83,44,22,16,left
0,0,16,23,left
36,0,0,0,left
101,79,60,43,left
0,0,0,7,left
98,68,52,40,left
0,0,1,12,left
91,59,40,31,left
0,0,5,15,left
93,53,31,23,left
0,0,12,20,left
85,46,24,18,left
0,0,16,22,left
77,38,17,13,left
70,83,71,55,left
0,0,0,13,left
101,70,56,46,left
0,0,0,13,left
94,61,42,34,left
0,0,4,15,left
90,54,34,26,left
0,0,10,19,left
86,47,25,18,left
0,0,16,22,left
82,44,21,15,left
0,27,39,37,left
0,0,0,0,left
98,69,49,35,left
0,0,0,4,left
96,64,45,33,left
0,0,2,12,left
94,57,37,27,left
0,0,8,17,left
91,50,28,21,left
0,0,14,21,left
82,45,22,16,left
0,0,17,23,left
12,0,0,0,left
98,74,53,38,left
0,0,0,3,left
99,67,49,37,left
0,0,0,11,left
92,58,39,30,left
0,0,6,15,left
91,52,31,23,left
0,0,12,20,left
85,46,24,17,left
0,0,16,22,left
76,37,16,12,left
86,90,74,57,left
0,0,3,16,left
98,71,57,47,left
0,0,1,14,left
95,61,43,34,left
0,0,5,15,left
92,54,33,25,left
0,0,10,19,left
86,47,25,18,left
0,0,16,22,left
82,44,21,15,left
0,32,42,39,left
0,0,0,0,left
99,69,49,36,left
0,0,0,5,left
98,64,45,33,left
0,0,2,12,left
92,57,36,27,left
0,0,8,17,left
90,50,28,20,left
0,0,14,21,left
82,45,22,16,left
0,0,18,24,left
3,0,0,0,left
99,73,52,36,left
0,0,0,3,left
97,67,49,36,left
0,0,0,10,left
95,59,39,30,left
0,0,6,15,left
93,53,31,23,left
0,0,12,20,left
84,46,24,17,left
0,0,15,22,left
77,38,16,12,left
88,90,75,57,left
0,0,4,16,left
99,71,57,47,left
0,0,1,14,left
96,61,43,34,left
0,0,5,16,left
94,54,33,26,left
0,0,11,19,left
89,47,25,19,left
0,0,16,22,left
82,44,21,15,left
0,34,43,39,left
0,0,0,0,left
98,69,49,36,left
0,0,0,5,left
96,64,45,33,left
0,0,3,12,left
92,56,36,27,left
0,0,8,17,left
90,50,27,20,left
0,0,14,21,left
83,45,22,16,left
0,0,18,24,left
0,0,0,0,left
98,72,51,36,left
0,0,0,2,left
97,67,49,36,left
0,0,0,10,left
94,58,39,29,left
0,0,6,15,left
91,53,31,23,left
0,0,12,20,left
85,46,24,17,left
0,0,16,22,left
77,37,16,12,left
87,90,74,57,left
0,0,3,16,left
99,71,57,47,left
0,0,1,15,left
97,61,43,34,left
0,0,5,16,left
93,55,34,26,left
0,0,10,19,left
85,47,25,19,left
0,0,15,22,left
82,43,21,15,left
0,33,43,39,left
0,0,0,0,left
98,69,49,36,left
0,0,0,5,left
98,64,45,33,left
0,0,3,12,left
94,57,36,27,left
0,0,8,17,left
88,50,28,20,left
0,0,14,21,left
82,45,22,16,left
0,0,18,24,left
0,0,0,0,left
98,72,51,35,left
0,0,0,2,left
99,67,49,36,left
0,0,0,10,left
94,59,39,29,left
0,0,6,15,left
91,53,31,23,left
0,0,12,20,left
87,46,24,17,left
0,0,16,22,left
76,37,16,12,left
94,91,75,57,left
0,0,4,16,left
99,71,57,47,left
0,0,1,15,left
95,60,42,34,left
0,0,4,15,left
92,54,33,25,left
0,0,10,19,left
87,47,25,18,left
0,0,16,22,left
81,43,21,15,left
3,41,48,42,left
0,0,0,0,left
99,69,50,38,left
0,0,0,6,left
97,64,45,33,left
0,0,3,13,left
92,56,36,27,left
0,0,8,17,left
90,50,27,20,left
0,0,14,21,left
83,45,22,16,left
0,0,18,24,left
0,0,0,0,left
98,71,50,34,left
0,0,0,2,left
97,66,48,35,left
0,0,0,10,left
94,58,39,29,left
0,0,6,15,left
90,52,31,23,left
0,0,12,20,left
84,46,23,17,left
0,0,16,22,left
76,36,15,11,left
92,91,75,57,left
0,0,4,16,left
100,71,57,47,left
0,0,1,15,left
94,60,42,34,left
0,0,5,16,left
94,54,33,25,left
0,0,11,19,left
86,47,25,18,left
0,0,16,22,left
80,43,20,15,left
9,46,51,44,left
0,0,0,1,left
98,69,51,39,left
0,0,0,7,left
98,63,44,33,left
0,0,3,13,left
94,56,36,27,left
0,0,8,17,left
88,49,27,20,left
0,0,14,21,left
85,45,22,16,left
0,0,19,24,left
0,0,0,0,left
98,71,50,34,left
0,0,0,1,left
97,66,48,35,left
0,0,0,10,left
92,58,39,29,left
0,0,6,15,left
91,52,31,23,left
0,0,13,20,left
84,46,23,17,left
0,0,16,22,left
74,33,14,10,left
98,90,74,56,left
0,0,4,16,left
101,70,57,47,left
0,0,2,15,left
94,60,42,34,left
0,0,5,16,left
92,54,33,25,left
0,0,11,19,left
86,47,24,18,left
0,0,16,22,left
84,43,20,15,left
26,59,58,48,left
0,0,0,6,left
99,69,52,41,left
0,0,0,9,left
96,63,44,34,left
0,0,3,13,left
94,56,35,27,left
0,0,9,18,left
90,49,27,20,left
0,0,15,22,left
83,45,22,16,left
0,0,21,26,left
0,0,0,0,left
98,71,49,33,left
0,0,0,1,left
96,66,47,34,left
0,0,1,10,left
92,58,38,29,left
0,0,7,16,left
93,52,30,22,left
0,0,13,20,left
83,45,23,17,left
0,0,16,22,left
70,30,11,9,left
101,89,72,54,left
0,0,3,15,left
99,70,56,46,left
0,0,2,15,left
95,60,42,33,left
0,0,5,16,left
94,54,32,25,left
0,0,11,20,left
84,46,24,18,left
0,0,16,22,left
81,41,19,14,left
43,66,62,50,left
0,0,0,8,left
99,69,53,42,left
0,0,0,10,left
96,62,43,33,left
0,0,4,14,left
93,55,35,26,left
0,0,9,18,left
90,49,26,19,left
0,0,15,22,left
87,45,22,16,left
0,6,26,29,left
0,0,0,0,left
99,70,48,33,left
0,0,0,2,left
98,65,47,34,left
0,0,1,11,left
93,58,38,28,left
0,0,7,16,left
90,51,29,21,left
0,0,13,20,left
83,45,23,17,left
0,0,16,22,left
61,19,5,5,left
99,86,68,51,left
0,0,1,12,left
100,69,55,44,left
0,0,1,14,left
95,59,41,32,left
0,0,5,16,left
93,53,32,24,left
0,0,11,19,left
85,47,24,18,left
0,0,15,22,left
78,41,19,14,left
53,71,65,52,left
0,0,0,10,left
99,69,54,44,left
0,0,0,11,left
98,62,43,33,left
0,0,4,14,left
89,55,34,26,left
0,0,10,19,left
87,48,26,19,left
0,0,15,22,left
83,44,21,15,left
0,15,31,32,left
0,0,0,0,left
98,69,48,34,left
0,0,0,3,left
95,64,45,33,left
0,0,1,11,left
92,57,37,27,left
0,0,8,16,left
92,51,29,21,left
0,0,14,21,left
82,45,22,16,left
0,0,17,23,left
37,2,0,0,left
99,80,61,45,left
0,0,0,8,left
98,68,52,41,left
0,0,0,12,left
94,59,40,31,left
0,0,5,15,left
93,53,32,24,left
0,0,11,19,left
88,47,24,17,left
0,0,16,22,left
81,40,18,13,left
61,77,68,54,left
0,0,0,12,left
98,69,55,45,left
0,0,0,12,left
96,61,43,34,left
0,0,4,15,left
92,55,34,26,left
0,0,10,19,left
87,48,25,19,left
